date,code,open,high,low,close,volume,value,trans,adj,exchange,datasource,log_return,symbol_qse,symbol_sax,symbol_vre
2018-07-13,SPY,377.23,377.3,377.23,377.25,695,262218,3,1,AXW,TME,0.0035317428533979,D,D,B
2018-07-16,SPY,377.23,377.23,376.76,376.76,13,4899,2,1,AXW,TME,-0.0012997176933419,B,C,A
2018-07-17,SPY,377.31,377.31,376.54,376.54,39,14706,2,1,AXW,TME,-0.0005840966580505,C,C,A
2018-07-19,SPY,379.53,380.14,378.12,378.12,129,48877,4,1,AXW,TME,0.0041873222606178,D,D,A
2018-07-20,SPY,380.31,380.31,380.31,380.31,13,4944,1,1,AXW,TME,0.0057751040615614,D,D,A
2018-07-23,SPY,377.33,377.33,375.59,375.59,27,10186,3,1,AXW,TME,-0.0124885867072216,A,A,A
2018-07-24,SPY,381.16,381.49,380.71,381.49,280,106758,4,1,AXW,TME,0.0155865151496491,E,E,B
2018-07-26,SPY,380.3,380.3,380.3,380.3,78,29663,1,1,AXW,TME,-0.0031242231269585,B,B,B
2018-07-27,SPY,384.2,384.7,384.2,384.7,35,13453,2,1,AXW,TME,0.0115033948240354,E,E,B
2018-07-30,SPY,380.67,380.67,380.67,380.67,85,32357,4,1,AXW,TME,-0.0105309516813165,A,A,B
2018-08-01,SPY,379.93,379.93,378.9,379.55,132,50039,5,1,AXW,TME,-0.0029465176141557,B,B,B
2018-08-03,SPY,383.41,383.59,383.31,383.31,764,292942,8,1,AXW,TME,0.0098577208085642,E,E,C
2018-08-07,SPY,385.28,385.4,385.28,385.36,202,77842,4,1,AXW,TME,0.0053339010506238,D,D,C
2018-08-08,SPY,384.88,384.91,384.88,384.91,42,16165,2,1,AXW,TME,-0.0011684215955322,C,C,B
2018-08-09,SPY,384.0,384.5,384.0,384.5,39,14983,2,1,AXW,TME,-0.0010657517807344,C,C,B
2018-08-13,SPY,388.09,388.09,387.71,387.71,49,19004,2,1,AXW,TME,0.0083138485375724,E,D,B
2018-08-14,SPY,388.6,389.6,388.6,389.6,28,10886,3,1,AXW,TME,0.004862934285109,D,D,B
2018-08-16,SPY,390.1,390.37,389.5,390.37,56,21842,5,1,AXW,TME,0.0019744355555907,C,C,B
2018-08-17,SPY,391.45,391.45,391.45,391.45,100,39145,1,1,AXW,TME,0.0027627860299524,D,C,B
2018-08-20,SPY,391.09,391.09,390.74,390.74,150,58637,3,1,AXW,TME,-0.0018154161904337,B,C,B
2018-08-22,SPY,387.69,387.76,387.69,387.76,103,39939,2,1,AXW,TME,-0.0076557856263689,A,B,B
2018-08-23,SPY,393.31,393.31,393.31,393.31,2,787,1,1,AXW,TME,0.0142115134609605,E,E,C
2018-08-24,SPY,393.31,393.31,393.31,393.31,50,19666,3,1,AXW,TME,0.0,C,C,C
2018-08-27,SPY,392.97,392.97,392.97,392.97,16,6288,1,1,AXW,TME,-0.0008648319204137,C,C,C
2018-08-28,SPY,395.0,396.16,395.0,395.93,265,104741,5,1,AXW,TME,0.0075041548747983,D,D,C
2018-08-29,SPY,395.6,395.6,395.6,395.6,30,11868,1,1,AXW,TME,-0.0008338282039086,C,C,B
2018-08-30,SPY,400.72,400.72,400.72,400.72,2,801,1,1,AXW,TME,0.0128593293008044,E,E,B
2018-08-31,SPY,400.18,400.18,400.13,400.13,101,40416,3,1,AXW,TME,-0.0014734347424395,B,C,B
2018-09-03,SPY,405.0,405.5,405.0,405.5,63,25522,3,1,AXW,TME,0.0133313792485458,E,E,B
2018-09-04,SPY,404.9,404.93,404.0,404.0,39,15760,3,1,AXW,TME,-0.0037059955943175,B,B,A
2018-09-05,SPY,404.0,404.0,403.17,404.0,157,63320,7,1,AXW,TME,0.0,C,C,A
2018-09-06,SPY,402.28,403.58,401.71,403.58,31,12501,4,1,AXW,TME,-0.001040144723412,C,C,A
2018-09-07,SPY,401.42,401.42,400.5,400.53,297,119179,5,1,AXW,TME,-0.0075860631676248,A,B,B
2018-09-10,SPY,404.55,405.8,404.55,405.5,196,79362,5,1,AXW,TME,0.0123322034853544,E,E,B
2018-09-11,SPY,405.99,405.99,404.91,404.91,146,59252,3,1,AXW,TME,-0.0014560533661672,B,C,B
2018-09-12,SPY,407.14,407.65,406.94,406.94,97,39501,5,1,AXW,TME,0.0050009342384565,D,D,B
2018-09-13,SPY,404.09,404.09,403.23,403.23,137,55255,3,1,AXW,TME,-0.0091586356765902,A,A,B
2018-09-14,SPY,404.5,404.5,404.5,404.5,37,14967,1,1,AXW,TME,0.0031446177473796,D,D,B
2018-09-18,SPY,404.5,404.5,401.6,401.6,59,23724,4,1,AXW,TME,-0.0071951681210268,A,B,C
2018-09-20,SPY,401.5,401.5,401.0,401.0,50,20071,6,1,AXW,TME,-0.0014951410709503,B,C,C
2018-09-21,SPY,402.09,403.64,401.55,403.64,1286,516992,6,1,AXW,TME,0.0065619642897588,D,D,B
2018-09-24,SPY,400.71,401.24,400.71,401.24,113,45282,6,1,AXW,TME,-0.0059636395810435,B,B,B
2018-09-25,SPY,401.5,403.05,401.5,403.05,142,57137,4,1,AXW,TME,0.0045008717143255,D,D,B
2018-09-26,SPY,401.53,401.53,400.6,400.6,219,87916,2,1,AXW,TME,-0.006097200497892,B,B,B
2018-09-27,SPY,399.84,400.58,399.84,400.58,424,169751,4,1,AXW,TME,-4.992635863149664e-05,C,C,B
2018-09-28,SPY,403.5,403.5,403.0,403.0,18,7261,3,1,AXW,TME,0.0060230650735965,D,D,B
2018-10-01,SPY,405.31,405.31,405.31,405.31,200,81062,1,1,AXW,TME,0.0057156444648722,D,D,B
2018-10-02,SPY,403.19,403.19,403.14,403.14,77,31044,2,1,AXW,TME,-0.0053683102514416,B,B,B
2018-10-03,SPY,406.62,406.83,406.62,406.83,26,10577,2,1,AXW,TME,0.0091115116078499,E,E,A
2018-10-04,SPY,410.39,410.39,410.39,410.39,122,50068,1,1,AXW,TME,0.008712519319994,E,D,B
2018-10-05,SPY,410.33,410.33,410.0,410.28,124,50848,3,1,AXW,TME,-0.0002680736487474,C,C,B
2018-10-08,SPY,409.86,409.86,409.0,409.0,13,5320,3,1,AXW,TME,-0.0031246973964083,B,B,B
2018-10-09,SPY,407.49,407.49,406.41,406.65,601,244631,4,1,AXW,TME,-0.0057622914300176,B,B,B
2018-10-10,SPY,405.43,405.43,403.6,403.72,105,42497,4,1,AXW,TME,-0.0072312962421253,A,B,A
2018-10-11,SPY,398.0,398.0,388.75,388.75,157,61343,9,1,AXW,TME,-0.0377851048772149,A,A,D
2018-10-12,SPY,386.91,387.3,386.8,387.3,490,189551,5,1,AXW,TME,-0.0037368769727373,B,B,D
2018-10-15,SPY,387.9,388.21,387.5,387.84,36,13967,5,1,AXW,TME,0.0013932969201884,C,C,D
2018-10-16,SPY,385.21,385.86,385.21,385.86,207,79792,4,1,AXW,TME,-0.005118274066068,B,B,D
2018-10-17,SPY,393.5,393.5,393.5,393.5,25,9838,2,1,AXW,TME,0.019606458482631,E,E,D
2018-10-18,SPY,394.23,394.23,392.53,392.53,108,42502,7,1,AXW,TME,-0.0024681004348379,B,B,D
2018-10-19,SPY,390.56,390.64,390.0,390.64,51,19894,3,1,AXW,TME,-0.0048265476692151,B,B,D
2018-10-22,SPY,387.41,388.0,387.18,387.46,80,30988,6,1,AXW,TME,-0.0081738020946049,A,A,D
2018-10-23,SPY,388.27,388.53,386.52,386.52,95,36863,5,1,AXW,TME,-0.0024290045276921,B,B,D
2018-10-24,SPY,386.39,386.46,386.39,386.46,516,199388,3,1,AXW,TME,-0.0001552433442534,C,C,D
2018-10-25,SPY,378.34,378.34,376.75,376.75,308,116411,9,1,AXW,TME,-0.0254465322802495,A,A,E
2018-10-26,SPY,378.61,378.61,377.5,378.0,38,14366,3,1,AXW,TME,0.0033123581129828,D,D,E
2018-10-29,SPY,377.33,377.33,375.29,375.29,36,13541,4,1,AXW,TME,-0.0071951351839925,A,B,E
2018-10-30,SPY,373.56,374.49,373.53,373.96,515,192486,6,1,AXW,TME,-0.0035502206124803,B,B,E
2018-10-31,SPY,377.46,378.77,377.46,378.77,253,95671,6,1,AXW,TME,0.0127803208868423,E,E,E
2018-11-01,SPY,382.04,382.46,382.0,382.0,304,116132,5,1,AXW,TME,0.008491447896618,E,D,E
2018-11-02,SPY,379.1,379.34,378.88,379.0,431,163426,11,1,AXW,TME,-0.0078844035241488,A,A,E
2018-11-05,SPY,378.6,378.6,377.38,377.5,518,195576,4,1,AXW,TME,-0.0039656363933469,B,B,E
2018-11-06,SPY,380.3,380.37,379.5,380.37,63,23950,3,1,AXW,TME,0.0075738945188869,D,D,E
2018-11-07,SPY,380.33,384.19,379.7,380.5,211,80644,13,1,AXW,TME,0.0003417140937741,C,C,E
2018-11-09,SPY,386.09,387.15,386.09,387.15,17,6567,2,1,AXW,TME,0.0173260375309919,E,E,D
2018-11-13,SPY,381.32,381.32,378.9,379.75,862,327474,12,1,AXW,TME,-0.0192990733568502,A,A,D
2018-11-14,SPY,378.15,378.4,378.0,378.0,402,152063,3,1,AXW,TME,-0.0046189458562945,B,B,D
2018-11-15,SPY,373.68,373.68,370.0,370.2,192,71475,8,1,AXW,TME,-0.0208507954801905,A,A,E
2018-11-16,SPY,374.0,374.0,374.0,374.0,4,1496,1,1,AXW,TME,0.0102123972751347,E,E,D
2018-11-19,SPY,374.0,374.0,374.0,374.0,120,44880,1,1,AXW,TME,0.0,C,C,D
2018-11-20,SPY,369.54,369.54,369.0,369.4,112,41375,6,1,AXW,TME,-0.0123757296493923,A,A,D
2018-11-21,SPY,369.01,369.01,366.44,366.44,79,29141,4,1,AXW,TME,-0.0080452706181316,A,A,D
2018-11-22,SPY,365.57,365.57,365.0,365.28,116,42376,3,1,AXW,TME,-0.0031706143655225,B,B,D
2018-11-23,SPY,364.23,364.23,364.23,364.23,10,3642,1,1,AXW,TME,-0.0028786465574916,B,B,D
2018-11-26,SPY,364.23,364.85,364.23,364.85,299,109016,5,1,AXW,TME,0.0017007739876354,C,C,D
2018-11-27,SPY,369.14,369.14,368.95,368.95,77,28419,2,1,AXW,TME,0.0111748232927465,E,E,D
2018-11-28,SPY,371.42,371.42,371.42,371.42,8,2971,1,1,AXW,TME,0.0066723642605312,D,D,D
2018-11-29,SPY,375.33,375.42,375.33,375.42,22,8257,2,1,AXW,TME,0.0107119014734202,E,E,D
2018-11-30,SPY,374.34,374.34,374.34,374.34,13,4866,1,1,AXW,TME,-0.0028809238875772,B,B,D
2018-12-03,SPY,379.38,382.0,379.38,381.1,1291,491916,8,1,AXW,TME,0.0178973325290647,E,E,D
2018-12-04,SPY,379.45,379.45,376.8,376.8,21,7942,4,1,AXW,TME,-0.0113472651776066,A,A,D
2018-12-05,SPY,368.22,368.22,368.22,368.22,19,6996,2,1,AXW,TME,-0.0230339570731473,A,A,E
2018-12-07,SPY,371.5,371.5,371.5,371.5,8,2972,1,1,AXW,TME,0.008868278528753,E,D,E
2018-12-10,SPY,366.06,366.06,365.0,365.0,47,17169,4,1,AXW,TME,-0.0176515105753223,A,A,E
2018-12-11,SPY,367.77,367.77,366.69,366.69,51,18727,2,1,AXW,TME,0.0046194508747895,D,D,E
2018-12-12,SPY,366.0,366.5,366.0,366.5,40,14641,2,1,AXW,TME,-0.0005182831305749,C,C,D
2018-12-14,SPY,366.04,366.54,366.04,366.54,286,104694,2,1,AXW,TME,0.0001091345630244,C,C,D
2018-12-17,SPY,362.43,362.43,362.43,362.43,14,5074,1,1,AXW,TME,-0.0112763036901483,A,A,D
2018-12-18,SPY,356.96,357.0,356.96,357.0,55,19634,3,1,AXW,TME,-0.015095570419943,A,A,D
2018-12-19,SPY,353.5,353.5,353.5,353.5,280,98980,1,1,AXW,TME,-0.0098522964430115,A,A,D
2018-12-20,SPY,352.61,353.25,352.61,353.25,152,53685,3,1,AXW,TME,-0.0007074637719905,C,C,D
2018-12-21,SPY,350.81,350.81,348.74,350.0,294,102759,6,1,AXW,TME,-0.0092428670811774,A,A,D
2018-12-24,SPY,340.64,342.42,340.64,342.42,2132,727045,8,1,AXW,TME,-0.0218951007067876,A,A,D
2018-12-27,SPY,348.0,348.01,348.0,348.01,465,161825,3,1,AXW,TME,0.0161931612171261,E,E,E
2018-12-28,SPY,353.06,354.25,352.58,354.25,30,10608,4,1,AXW,TME,0.0177716635769918,E,E,E
2018-12-31,SPY,353.27,354.2,353.27,353.5,75,26505,4,1,AXW,TME,-0.0021193932341623,B,B,E
2019-01-02,SPY,355.11,356.57,353.27,353.27,211,74790,4,1,AXW,TME,-0.0006508482479989,C,C,E
2019-01-03,SPY,360.0,360.0,356.0,356.58,127,45485,3,1,AXW,TME,0.0093259815179957,E,E,E
2019-01-04,SPY,349.24,349.24,347.69,347.69,62,21563,2,1,AXW,TME,-0.0252473404320517,A,A,E
2019-01-07,SPY,354.5,356.3,354.5,356.3,306,109017,2,1,AXW,TME,0.024461794437218,E,E,E
2019-01-08,SPY,356.6,357.07,356.5,357.07,33,11779,3,1,AXW,TME,0.0021587683783581,C,C,E
2019-01-10,SPY,358.31,358.96,357.05,357.05,139,49696,5,1,AXW,TME,-5.6012995029454256e-05,C,C,E
2019-01-11,SPY,358.0,358.0,358.0,358.0,2,716,1,1,AXW,TME,0.0026571584055813,C,C,E
2019-01-15,SPY,358.0,358.25,358.0,358.12,366,131061,4,1,AXW,TME,0.0003351393652549,C,C,E
2019-01-16,SPY,361.4,361.4,361.4,361.4,5,1807,1,1,AXW,TME,0.0091172523921727,E,E,E
2019-01-17,SPY,363.6,363.6,363.54,363.54,151,54895,3,1,AXW,TME,0.0059039540268246,D,D,E
2019-01-21,SPY,371.84,371.84,371.84,371.84,50,18592,1,1,AXW,TME,0.0225743220385389,E,E,E
2019-01-22,SPY,370.75,371.29,370.42,370.42,33,12248,3,1,AXW,TME,-0.0038261572288359,B,B,E
2019-01-23,SPY,368.84,368.84,368.3,368.31,149,54895,5,1,AXW,TME,-0.0057125221337974,B,B,E
2019-01-24,SPY,368.28,368.28,368.28,368.28,10,3683,1,1,AXW,TME,-8.145644121325639e-05,C,C,E
2019-01-25,SPY,370.78,370.78,370.78,370.78,3,1112,1,1,AXW,TME,0.0067653763848012,D,D,E
2019-01-29,SPY,368.2,368.2,368.2,368.2,1,368,1,1,AXW,TME,-0.0069826260054686,A,B,E
2019-01-30,SPY,369.7,369.7,367.14,367.14,18,6647,2,1,AXW,TME,-0.0028830220964732,B,B,D
2019-01-31,SPY,369.3,369.47,369.3,369.47,18,6648,2,1,AXW,TME,0.006326299591225,D,D,D
2019-02-01,SPY,372.19,373.16,372.19,373.16,235,87562,2,1,AXW,TME,0.0099377357990312,E,E,D
2019-02-04,SPY,373.0,373.0,373.0,373.0,70,26110,1,1,AXW,TME,-0.0004288624489448,C,C,D
2019-02-05,SPY,376.9,376.9,376.15,376.15,826,310895,3,1,AXW,TME,0.0084095803624149,E,D,D
2019-02-06,SPY,381.1,381.1,381.1,381.1,2,762,1,1,AXW,TME,0.0130738078735841,E,E,D
2019-02-07,SPY,382.97,383.29,382.97,383.29,316,121095,3,1,AXW,TME,0.005730074941215,D,D,C
2019-02-08,SPY,380.68,380.68,380.11,380.11,49,18650,3,1,AXW,TME,-0.0083311983058108,A,A,C
2019-02-11,SPY,380.12,381.25,380.11,381.25,15,5709,3,1,AXW,TME,0.0029946434064025,D,C,C
2019-02-12,SPY,383.21,384.29,383.21,384.29,570,218673,5,1,AXW,TME,0.0079421479731192,E,D,C
2019-02-13,SPY,386.0,387.35,385.76,385.76,3626,1402207,11,1,AXW,TME,0.0038179385381201,D,D,C
2019-02-14,SPY,387.83,387.83,386.5,386.5,265,102429,2,1,AXW,TME,0.0019164535946158,C,C,C
2019-02-15,SPY,386.24,386.24,385.67,385.67,540,208502,4,1,AXW,TME,-0.0021497864969096,B,B,C
2019-02-18,SPY,389.19,389.19,388.15,388.15,88,34212,2,1,AXW,TME,0.0064097813211224,D,D,C
2019-02-19,SPY,388.96,389.22,388.96,389.22,1000,389090,2,1,AXW,TME,0.0027528736013298,D,C,A
2019-02-20,SPY,387.57,387.86,387.36,387.86,1106,428576,5,1,AXW,TME,-0.0035002866849243,B,B,A
2019-02-21,SPY,388.38,389.0,386.44,389.0,2346,908836,14,1,AXW,TME,0.0029348938503514,D,C,A
2019-02-22,SPY,389.96,390.96,389.96,390.96,778,303856,4,1,AXW,TME,0.005025909343453,D,D,A
2019-02-26,SPY,389.6,389.6,388.97,388.97,359,139718,4,1,AXW,TME,-0.0051030331400385,B,B,A
2019-02-27,SPY,388.97,388.97,388.43,388.43,13,5052,3,1,AXW,TME,-0.0013892464287375,B,C,A
2019-02-28,SPY,391.15,391.15,390.76,390.76,23,8989,2,1,AXW,TME,0.0059805873916185,D,D,A
2019-03-01,SPY,392.43,394.29,392.0,394.29,525,206734,4,1,AXW,TME,0.0089931183772847,E,D,A
2019-03-04,SPY,396.09,396.41,396.09,396.41,550,218010,2,1,AXW,TME,0.0053623500190004,D,D,A
2019-03-05,SPY,394.05,394.05,393.9,393.9,513,202073,2,1,AXW,TME,-0.0063519592041668,A,B,A
2019-03-06,SPY,393.5,395.76,393.28,395.76,579,227742,3,1,AXW,TME,0.0047108969425929,D,D,A
2019-03-07,SPY,394.31,394.31,393.89,393.94,756,297794,3,1,AXW,TME,-0.0046093534819045,B,B,A
2019-03-08,SPY,391.8,391.8,391.8,391.8,25,9795,1,1,AXW,TME,-0.0054471079271081,B,B,A
2019-03-11,SPY,390.3,390.3,389.89,389.89,47,18333,4,1,AXW,TME,-0.0048868574527433,B,B,A
2019-03-12,SPY,395.11,395.11,395.11,395.11,99,39116,1,1,AXW,TME,0.0132995590874433,E,E,A
2019-03-14,SPY,398.0,398.0,398.0,398.0,24,9552,1,1,AXW,TME,0.0072877981392973,D,D,A
2019-03-15,SPY,397.72,397.73,397.28,397.33,6385,2537731,12,1,AXW,TME,-0.0016848356241873,B,C,A
2019-03-18,SPY,397.3,397.3,396.0,396.0,96,38122,5,1,AXW,TME,-0.0033529584057697,B,B,A
2019-03-19,SPY,398.34,398.34,397.82,397.85,70,27855,4,1,AXW,TME,0.0046608385690633,D,D,A
2019-03-20,SPY,397.64,398.43,397.64,398.43,65,25885,3,1,AXW,TME,0.001456774256725,C,C,A
2019-03-21,SPY,394.6,394.85,393.45,393.45,1141,450371,10,1,AXW,TME,-0.0125778290992766,A,A,B
2019-03-25,SPY,398.43,398.43,393.17,393.17,137,53948,5,1,AXW,TME,-0.0007119066685962,C,C,B
2019-03-26,SPY,392.94,393.44,392.94,393.44,114,44845,2,1,AXW,TME,0.0006864901554863,C,C,B
2019-03-27,SPY,393.39,393.5,393.39,393.5,5,1967,2,1,AXW,TME,0.0001524893895754,C,C,A
2019-03-28,SPY,394.12,394.12,393.55,393.55,87,34271,3,1,AXW,TME,0.0001270567310012,C,C,A
2019-03-29,SPY,397.05,397.43,397.05,397.43,507,201494,2,1,AXW,TME,0.0098106933694602,E,E,B
2019-04-01,SPY,399.53,399.53,399.3,399.33,533,212929,5,1,AXW,TME,0.004769324769118,D,D,B
2019-04-02,SPY,401.18,402.1,401.18,401.81,798,320841,6,1,AXW,TME,0.0061911973480774,D,D,A
2019-04-03,SPY,404.36,404.36,403.62,403.72,1122,453247,4,1,AXW,TME,0.0047422282955439,D,D,A
2019-04-04,SPY,402.6,402.99,402.6,402.99,128,51543,5,1,AXW,TME,-0.0018098206276272,B,C,A
2019-04-05,SPY,403.64,403.76,403.64,403.76,79,31896,3,1,AXW,TME,0.0019088942889753,C,C,A
2019-04-08,SPY,406.48,406.51,406.48,406.51,94,38211,2,1,AXW,TME,0.0067878868992797,D,D,A
2019-04-09,SPY,405.54,405.54,404.18,404.18,131,53088,3,1,AXW,TME,-0.0057482056411842,B,B,A
2019-04-10,SPY,404.28,404.28,402.63,402.63,507,204315,4,1,AXW,TME,-0.0038422972122781,B,B,A
2019-04-11,SPY,402.74,402.74,402.74,402.74,1,403,1,1,AXW,TME,0.0002731663724352,C,C,A
2019-04-12,SPY,405.12,405.12,404.7,404.7,985,398630,2,1,AXW,TME,0.0048548594315605,D,D,A
2019-04-17,SPY,404.9,405.13,404.5,404.5,1360,550889,6,1,AXW,TME,-0.0004943153832734,C,C,A
2019-04-18,SPY,403.56,403.56,402.0,402.0,702,282766,5,1,AXW,TME,-0.0061996478795253,A,B,A
2019-04-23,SPY,407.11,407.77,407.1,407.1,24,9774,3,1,AXW,TME,0.0126067668899121,E,E,A
2019-04-24,SPY,412.97,416.06,412.97,416.06,592,245024,5,1,AXW,TME,0.0217706251213035,E,E,C
2019-04-26,SPY,415.62,415.62,415.2,415.2,67,27844,5,1,AXW,TME,-0.0020691487785577,B,B,B
2019-04-29,SPY,416.47,416.47,416.44,416.44,19,7913,2,1,AXW,TME,0.0029820617548733,D,C,B
2019-04-30,SPY,415.98,416.2,415.45,416.2,1026,426640,5,1,AXW,TME,-0.000576479647018,C,C,B
2019-05-01,SPY,418.06,418.06,418.06,418.06,2,836,1,1,AXW,TME,0.0044590489341024,D,D,B
2019-05-02,SPY,415.63,415.63,415.37,415.46,626,260125,8,1,AXW,TME,-0.006238622787098,A,B,B
2019-05-03,SPY,416.7,417.05,416.7,417.05,660,275242,4,1,AXW,TME,0.0038197785810822,D,D,B
2019-05-06,SPY,414.47,414.47,413.52,413.52,615,254373,4,1,AXW,TME,-0.008500237799837,A,A,B
2019-05-07,SPY,416.25,416.25,416.25,416.25,500,208125,1,1,AXW,TME,0.0065801604068698,D,D,B
2019-05-08,SPY,411.42,411.42,411.35,411.35,512,210646,3,1,AXW,TME,-0.0118416076797141,A,A,C
2019-05-09,SPY,411.25,411.25,411.25,411.25,5,2056,1,1,AXW,TME,-0.0002431315353577,C,C,C
2019-05-10,SPY,410.81,411.04,409.5,409.5,2214,909376,13,1,AXW,TME,-0.0042643987864575,B,B,C
2019-05-13,SPY,408.74,409.13,408.35,408.81,1170,478123,8,1,AXW,TME,-0.0016864028632849,B,C,C
2019-05-14,SPY,403.34,405.12,403.34,405.12,602,242862,6,1,AXW,TME,-0.0090671809140823,A,A,C
2019-05-15,SPY,409.74,410.0,409.74,410.0,550,225370,2,1,AXW,TME,0.0119738401825967,E,E,C
2019-05-16,SPY,410.64,412.0,410.64,412.0,604,248048,4,1,AXW,TME,0.0048661896511729,D,D,C
2019-05-20,SPY,415.82,415.82,414.7,414.7,576,239140,5,1,AXW,TME,0.0065320179028091,D,D,C
2019-05-21,SPY,411.59,412.51,411.59,412.51,1010,416491,4,1,AXW,TME,-0.0052949193472003,B,B,C
2019-05-22,SPY,416.33,416.33,416.08,416.08,106,44106,2,1,AXW,TME,0.0086171015596818,E,D,C
2019-05-24,SPY,409.34,410.75,409.32,410.75,239,98047,8,1,AXW,TME,-0.0128927925474395,A,A,C
2019-05-27,SPY,408.48,408.48,407.97,407.98,41,16728,4,1,AXW,TME,-0.0067666033225591,A,B,B
2019-05-28,SPY,409.75,409.8,409.75,409.8,26,10655,2,1,AXW,TME,0.004451082209981,D,D,B
2019-05-30,SPY,402.11,402.2,401.69,402.2,1239,498015,5,1,AXW,TME,-0.0187197584662477,A,A,C
2019-05-31,SPY,400.61,401.14,400.6,400.97,1337,536064,6,1,AXW,TME,-0.003062865798193,B,B,C
2019-06-03,SPY,395.13,395.13,393.8,393.8,805,317681,4,1,AXW,TME,-0.0180434453353334,A,A,C
2019-06-04,SPY,395.26,395.26,394.0,394.0,3012,1188573,7,1,AXW,TME,0.0005077430929086,C,C,C
2019-06-05,SPY,402.38,402.83,401.5,401.5,1185,477230,6,1,AXW,TME,0.0188566240888825,E,E,D
2019-06-06,SPY,405.86,405.86,405.86,405.86,122,49515,1,1,AXW,TME,0.0108007391620063,E,E,D
2019-06-07,SPY,408.0,408.0,408.0,408.0,3,1224,1,1,AXW,TME,0.0052589018553389,D,D,D
2019-06-11,SPY,416.53,416.53,416.53,416.53,100,41653,1,1,AXW,TME,0.0206913134203098,E,E,D
2019-06-12,SPY,415.62,415.62,414.98,414.98,114,47316,3,1,AXW,TME,-0.0037281615261664,B,B,D
2019-06-13,SPY,417.0,417.0,416.0,416.1,518,215493,3,1,AXW,TME,0.0026952896905905,D,C,D
2019-06-14,SPY,418.56,420.0,418.56,420.0,50,20942,2,1,AXW,TME,0.0093290952885183,E,E,D
2019-06-17,SPY,421.15,421.15,421.15,421.15,3,1263,1,1,AXW,TME,0.0027343534839585,D,C,D
2019-06-18,SPY,422.67,423.49,422.67,423.49,30,12682,3,1,AXW,TME,0.0055408363010656,D,D,D
2019-06-20,SPY,426.94,427.22,426.91,427.22,90,38424,4,1,AXW,TME,0.0087692019670905,E,D,D
2019-06-21,SPY,425.0,425.5,424.01,424.01,62,26333,7,1,AXW,TME,-0.0075420631700301,A,B,D
2019-06-24,SPY,424.56,424.56,423.32,423.32,59,25014,6,1,AXW,TME,-0.0016286456339748,B,C,D
2019-06-25,SPY,421.9,421.9,421.7,421.7,30,12656,2,1,AXW,TME,-0.0038342334730095,B,B,D
2019-06-26,SPY,417.67,418.17,417.38,417.38,97,40519,8,1,AXW,TME,-0.0102970829258296,A,A,D
2019-06-27,SPY,416.37,416.37,416.37,416.37,5,2082,1,1,AXW,TME,-0.0024227897908263,B,B,D
2019-06-28,SPY,416.97,416.97,416.38,416.38,75,31230,2,1,AXW,TME,2.4016811769367148e-05,C,C,D
2019-07-01,SPY,420.51,422.2,420.51,422.2,176,74261,5,1,AXW,TME,0.0138808305665927,E,E,D
2019-07-02,SPY,424.23,424.23,423.21,423.21,100,42358,4,1,AXW,TME,0.0023893743403003,C,C,D
2019-07-03,SPY,423.98,423.98,423.54,423.54,48,20339,2,1,AXW,TME,0.0007794508809153,C,C,C
2019-07-04,SPY,424.6,424.6,424.53,424.53,41,17407,2,1,AXW,TME,0.0023347139969537,C,C,C
2019-07-05,SPY,425.28,426.2,425.08,426.2,449,190965,7,1,AXW,TME,0.003926045032127,D,D,B
2019-07-08,SPY,426.2,426.2,425.0,425.0,70,29756,5,1,AXW,TME,-0.0028195507400999,B,B,B
2019-07-09,SPY,425.08,425.58,424.97,425.09,1013,430634,8,1,AXW,TME,0.000211742286902,C,C,B
2019-07-11,SPY,429.26,429.26,429.1,429.1,14,6008,2,1,AXW,TME,0.0093890807861603,E,E,A
2019-07-12,SPY,429.38,429.38,428.74,428.74,352,150918,2,1,AXW,TME,-0.0008393174044894,C,C,A
2019-07-15,SPY,427.97,427.97,427.65,427.69,56,23956,4,1,AXW,TME,-0.0024520405079082,B,B,A
2019-07-16,SPY,427.57,427.57,427.48,427.48,11,4703,2,1,AXW,TME,-0.0004911304283852,C,C,A
2019-07-17,SPY,427.16,427.7,427.11,427.7,69,29483,5,1,AXW,TME,0.0005145115761669,C,C,A
2019-07-18,SPY,422.69,422.69,422.69,422.69,10,4227,1,1,AXW,TME,-0.0117829653802253,A,A,A
2019-07-22,SPY,421.85,421.85,421.85,421.85,7,2953,2,1,AXW,TME,-0.0019892492410018,B,B,A
2019-07-24,SPY,429.55,429.55,429.55,429.55,7,3007,1,1,AXW,TME,0.0180883484724298,E,E,B
2019-07-25,SPY,431.68,431.68,431.68,431.68,10,4317,1,1,AXW,TME,0.0049464239353256,D,D,B
2019-07-26,SPY,432.02,432.5,432.02,432.5,9,3889,2,1,AXW,TME,0.0018977533525429,C,C,B
2019-07-29,SPY,436.62,436.62,436.25,436.3,83,36221,5,1,AXW,TME,0.00874775375763,E,D,B
2019-07-30,SPY,437.42,437.42,437.42,437.42,33,14435,1,1,AXW,TME,0.0025637518048423,C,C,B
2019-07-31,SPY,436.89,436.89,436.89,436.89,7,3058,1,1,AXW,TME,-0.0012123847718077,C,C,B
2019-08-01,SPY,433.8,434.79,433.8,434.79,22,9546,3,1,AXW,TME,-0.0048182912600639,B,B,A
